Week,Unique Week,Season,Date,Home Ranking,Home Team,Home Score,Away Ranking,Away Team,Away Score,OT
8.0,209.0,2015.0,"Sat. Oct. 24, 2015",NR,Rutgers,7,1,Ohio State,49,0.0
8.0,209.0,2015.0,"Sat. Oct. 24, 2015",NR,New Mexico State,7,NR,Troy,52,0.0
8.0,209.0,2015.0,"Sat. Oct. 24, 2015",NR,Boise State,34,NR,Wyoming,14,0.0
8.0,209.0,2015.0,"Sat. Oct. 24, 2015",NR,Oregon State,13,NR,Colorado,17,0.0
8.0,209.0,2015.0,"Sat. Oct. 24, 2015",10,Stanford,31,NR,Washington,14,0.0
9.0,210.0,2015.0,"Thurs. Oct. 29, 2015",23,Pittsburgh,19,NR,North Carolina,26,0.0
9.0,210.0,2015.0,"Thurs. Oct. 29, 2015",5,TCU,40,NR,West Virginia,10,0.0
9.0,210.0,2015.0,"Thurs. Oct. 29, 2015",NR,Eastern Michigan,28,NR,Western Michigan,58,0.0
9.0,210.0,2015.0,"Thurs. Oct. 29, 2015",NR,Georgia Southern,37,NR,Texas State,13,0.0
9.0,210.0,2015.0,"Thurs. Oct. 29, 2015",NR,Miami ,24,NR,Buffalo,29,0.0
9.0,210.0,2015.0,"Thurs. Oct. 29, 2015",NR,Arizona State,55,NR,Oregon,61,1.0
9.0,210.0,2015.0,"Fri. Oct. 30, 2015",NR,Connecticut,31,NR,East Carolina,13,0.0
9.0,210.0,2015.0,"Fri. Oct. 30, 2015",NR,Wake Forest,19,NR,Louisville,20,0.0
9.0,210.0,2015.0,"Fri. Oct. 30, 2015",NR,Rice,17,NR,Louisiana Tech,42,0.0
9.0,210.0,2015.0,"Fri. Oct. 30, 2015",NR,Utah State,58,NR,Wyoming,27,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Cincinnati,52,NR,UCF,7,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",17,Florida State,45,NR,Syracuse,21,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Old Dominion,30,NR,Western Kentucky,55,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Penn State,39,NR,Illinois,0,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Purdue,55,NR,Nebraska,45,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Auburn,19,19,Ole Miss,27,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Texas A&M,35,NR,South Carolina,28,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Wisconsin,48,NR,Rutgers,10,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Navy,29,NR,South Florida,17,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Boston College,10,NR,Virginia Tech,26,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Ball State,20,NR,Massachusetts,10,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Akron,6,NR,Central Michigan,14,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Southern Mississippi,34,NR,Texas-El Paso,13,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Virginia,27,NR,Georgia Tech,21,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,California,21,NR,Southern California,27,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",24,UCLA,35,NR,Colorado,31,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Charlotte,10,NR,Marshall,34,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",11,Florida,27,NR,Georgia,3,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Florida Atlantic,31,NR,Florida International,17,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,NC State,41,3,Clemson,56,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",10,Iowa,31,NR,Maryland,15,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Kansas,7,14,Oklahoma,62,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Texas Tech,53,12,Oklahoma State,70,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Appalachian State,44,NR,Troy,41,1.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Colorado State,17,NR,San Diego State,41,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,UNLV,27,NR,Boise State,55,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Southern Methodist,31,NR,Tulsa,40,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Arkansas,63,NR,UT Martin,28,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,UL Lafayette,30,NR,Louisiana-Monroe,24,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",16,Memphis,41,NR,Tulane,13,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",22,Duke,27,NR,Miami ,30,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",18,Houston,34,NR,Vanderbilt,0,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Iowa State,24,NR,Texas,0,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Minnesota,26,15,Michigan,29,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,North Texas,30,NR,UTSA,23,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",13,Utah,27,NR,Oregon State,12,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Arkansas State,48,NR,Georgia State,34,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Kentucky,21,NR,Tennessee,52,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",21,Temple,20,9,Notre Dame,24,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,New Mexico State,55,NR,Idaho,48,1.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Washington State,28,8,Stanford,30,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Hawaii,7,NR,Air Force,58,0.0
9.0,210.0,2015.0,"Sat. Oct. 31, 2015",NR,Washington,49,NR,Arizona,3,0.0
10.0,211.0,2015.0,"Tues. Nov. 3, 2015",24,Toledo,27,NR,Northern Illinois,32,0.0
10.0,211.0,2015.0,"Wed. Nov. 4, 2015",NR,Bowling Green,62,NR,Ohio,24,0.0
10.0,211.0,2015.0,"Thurs. Nov. 5, 2015",NR,Kent State,17,NR,Buffalo,18,0.0
10.0,211.0,2015.0,"Thurs. Nov. 5, 2015",NR,Kansas State,24,6,Baylor,31,0.0
10.0,211.0,2015.0,"Thurs. Nov. 5, 2015",NR,Appalachian State,27,NR,Arkansas State,40,0.0
10.0,211.0,2015.0,"Thurs. Nov. 5, 2015",NR,Western Michigan,54,NR,Ball State,7,0.0
10.0,211.0,2015.0,"Thurs. Nov. 5, 2015",NR,Missouri,13,20,Mississippi State,31,0.0
10.0,211.0,2015.0,"Thurs. Nov. 5, 2015",NR,Fresno State,16,NR,Nevada,30,0.0
10.0,211.0,2015.0,"Fri. Nov. 6, 2015",NR,Southern Methodist,40,22,Temple,60,0.0
10.0,211.0,2015.0,"Fri. Nov. 6, 2015",NR,Texas-El Paso,24,NR,Rice,21,0.0
10.0,211.0,2015.0,"Fri. Nov. 6, 2015",NR,San Jose State,16,NR,Brigham Young,17,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Tulsa,45,NR,UCF,30,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Florida International,48,NR,Charlotte,31,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",10,Florida,9,NR,Vanderbilt,7,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Georgia,27,NR,Kentucky,3,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,North Carolina,66,NR,Duke,31,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Pittsburgh,30,5,Notre Dame,42,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Purdue,14,NR,Illinois,48,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,West Virginia,31,NR,Texas Tech,26,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",21,Northwestern,23,NR,Penn State,21,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Western Kentucky,35,NR,Florida Atlantic,19,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Massachusetts,13,NR,Akron,17,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Boston College,8,NR,NC State,24,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Louisville,41,NR,Syracuse,17,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Colorado,10,11,Stanford,42,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Georgia State,21,NR,UL Lafayette,23,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Miami ,28,NR,Eastern Michigan,13,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Miami ,27,NR,Virginia,21,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,South Alabama,52,NR,Idaho,45,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Wyoming,7,NR,Colorado State,26,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",25,Houston,33,NR,Cincinnati,30,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",1,Clemson,23,16,Florida State,13,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Indiana,27,9,Iowa,35,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Maryland,24,NR,Wisconsin,31,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",17,Michigan,49,NR,Rutgers,16,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Louisiana Tech,56,NR,North Texas,13,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Middle Tennessee,27,NR,Marshall,24,1.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",14,Oklahoma State,49,8,TCU,29,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",18,Ole Miss,52,NR,Arkansas,53,1.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Air Force,20,NR,Army West Point,3,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Washington State,38,NR,Arizona State,24,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Troy,51,NR,Louisiana-Monroe,14,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,New Mexico,14,NR,Utah State,13,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Tulane,3,NR,Connecticut,7,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Tennessee,27,NR,South Carolina,24,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Texas State,21,NR,New Mexico State,31,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Oregon State,0,23,UCLA,41,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,UNLV,41,NR,Hawaii,21,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",13,Memphis,20,NR,Navy,45,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Nebraska,39,7,Michigan State,38,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",15,Oklahoma,52,NR,Iowa State,16,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,UTSA,31,NR,Old Dominion,36,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,East Carolina,17,NR,South Florida,22,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",19,Texas A&M,10,NR,Auburn,26,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Washington,23,12,Utah,34,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",3,Ohio State,28,NR,Minnesota,14,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",4,Alabama,30,2,LSU,16,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Texas,59,NR,Kansas,20,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Oregon,44,NR,California,28,0.0
10.0,211.0,2015.0,"Sat. Nov. 7, 2015",NR,Southern California,38,NR,Arizona,30,0.0
11.0,212.0,2015.0,"Tues. Nov. 10, 2015",NR,Central Michigan,23,NR,Toledo,28,0.0
11.0,212.0,2015.0,"Tues. Nov. 10, 2015",NR,Ohio,27,NR,Kent State,0,0.0
11.0,212.0,2015.0,"Wed. Nov. 11, 2015",NR,Buffalo,30,NR,Northern Illinois,41,0.0
11.0,212.0,2015.0,"Wed. Nov. 11, 2015",NR,Western Michigan,27,NR,Bowling Green,41,0.0
11.0,212.0,2015.0,"Thurs. Nov. 12, 2015",NR,Georgia Tech,21,NR,Virginia Tech,23,0.0
11.0,212.0,2015.0,"Thurs. Nov. 12, 2015",NR,South Alabama,32,NR,UL Lafayette,25,0.0
11.0,212.0,2015.0,"Fri. Nov. 13, 2015",NR,Colorado,24,NR,Southern California,27,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Army West Point,31,NR,Tulane,34,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Duke,13,NR,Pittsburgh,31,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Florida Atlantic,17,NR,Middle Tennessee,24,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",13,Michigan State,24,NR,Maryland,7,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Old Dominion,31,NR,Texas-El Paso,21,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,South Carolina,14,11,Florida,24,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Tennessee,24,NR,North Texas,0,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,West Virginia,38,NR,Texas,20,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Auburn,13,NR,Georgia,20,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Illinois,3,3,Ohio State,28,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",18,Northwestern,21,NR,Purdue,14,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",15,TCU,23,NR,Kansas,17,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Miami ,28,NR,Akron,37,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",16,Florida State,34,NR,NC State,17,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Louisville,38,NR,Virginia,31,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Charlotte,27,NR,UTSA,30,1.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Air Force,35,NR,Utah State,28,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Arizona State,27,NR,Washington,17,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Eastern Michigan,17,NR,Massachusetts,28,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Louisiana-Monroe,21,NR,Arkansas State,59,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Indiana,41,14,Michigan,48,1.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Marshall,52,NR,Florida International,0,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",23,North Carolina,59,NR,Miami ,21,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",4,Notre Dame,28,NR,Wake Forest,7,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Rutgers,14,NR,Nebraska,31,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Syracuse,27,1,Clemson,37,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Iowa State,31,8,Oklahoma State,35,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",17,Mississippi State,6,2,Alabama,31,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Rice,10,NR,Southern Mississippi,65,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Texas Tech,59,NR,Kansas State,44,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",20,Navy,55,NR,Southern Methodist,14,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Troy,10,NR,Georgia Southern,45,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Vanderbilt,21,NR,Kentucky,17,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Texas State,19,NR,Georgia State,41,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Nevada,37,NR,San Jose State,34,1.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Idaho,20,NR,Appalachian State,47,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",24,Houston,35,21,Memphis,34,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Texas A&M,41,NR,Western Carolina,17,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Colorado State,49,NR,UNLV,35,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,South Florida,44,22,Temple,23,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",9,LSU,14,NR,Arkansas,31,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Cincinnati,49,NR,Tulsa,38,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Missouri,20,NR,Brigham Young,16,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",7,Stanford,36,NR,Oregon,38,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",6,Baylor,34,12,Oklahoma,44,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",5,Iowa,40,NR,Minnesota,35,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Arizona,37,10,Utah,30,1.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Boise State,24,NR,New Mexico,31,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,California,54,NR,Oregon State,24,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,San Diego State,38,NR,Wyoming,3,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",19,UCLA,27,NR,Washington State,31,0.0
11.0,212.0,2015.0,"Sat. Nov. 14, 2015",NR,Hawaii,14,NR,Fresno State,42,0.0
12.0,213.0,2015.0,"Tues. Nov. 17, 2015",NR,Bowling Green,28,NR,Toledo,44,0.0
12.0,213.0,2015.0,"Tues. Nov. 17, 2015",NR,Ohio,48,NR,Ball State,31,0.0
12.0,213.0,2015.0,"Wed. Nov. 18, 2015",NR,Kent State,14,NR,Central Michigan,27,0.0
12.0,213.0,2015.0,"Wed. Nov. 18, 2015",NR,Northern Illinois,27,NR,Western Michigan,19,0.0
12.0,213.0,2015.0,"Thurs. Nov. 19, 2015",NR,UCF,7,NR,East Carolina,44,0.0
12.0,213.0,2015.0,"Thurs. Nov. 19, 2015",NR,Texas State,16,NR,Louisiana-Monroe,3,0.0
12.0,213.0,2015.0,"Fri. Nov. 20, 2015",NR,South Florida,65,NR,Cincinnati,27,0.0
12.0,213.0,2015.0,"Fri. Nov. 20, 2015",NR,Boise State,30,NR,Air Force,37,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Army West Point,21,NR,Rutgers,31,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Temple,31,21,Memphis,12,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",8,Florida,20,NR,Florida Atlantic,14,1.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Maryland,28,NR,Indiana,47,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Penn State,16,12,Michigan,28,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,South Carolina,22,NR,The Citadel,23,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Virginia Tech,27,17,North Carolina,30,1.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",5,Iowa,40,NR,Purdue,20,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Kansas,0,NR,West Virginia,49,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Kansas State,38,NR,Iowa State,35,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Middle Tennessee,41,NR,North Texas,7,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Minnesota,32,NR,Illinois,23,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Miami ,38,NR,Georgia Tech,21,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,NC State,42,NR,Syracuse,29,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Massachusetts,13,NR,Miami ,20,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Georgia State,24,NR,South Alabama,10,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Florida International,7,NR,Western Kentucky,63,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Brigham Young,52,NR,Fresno State,10,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",14,Florida State,52,NR,Chattanooga,13,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Connecticut,20,19,Houston,17,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",1,Clemson,33,NR,Wake Forest,13,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",3,Ohio State,14,9,Michigan State,17,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Virginia,42,NR,Duke,34,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",22,Ole Miss,38,15,LSU,17,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Southern Mississippi,56,NR,Old Dominion,31,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",25,Wisconsin,7,20,Northwestern,13,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Arizona State,52,NR,Arizona,37,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Texas-El Paso,15,NR,Louisiana Tech,17,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",13,Utah,9,NR,UCLA,17,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",23,Oregon,48,24,Southern California,28,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Akron,42,NR,Buffalo,21,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Utah State,31,NR,Nevada,27,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Pittsburgh,45,NR,Louisville,34,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",2,Alabama,56,NR,Charleston Southern,6,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Auburn,56,NR,Idaho,34,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,UL Lafayette,34,NR,New Mexico State,37,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,New Mexico,21,NR,Colorado State,28,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Oregon State,7,NR,Washington,52,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Tulsa,21,16,Navy,44,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Georgia,23,NR,Georgia Southern,17,1.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Arkansas,50,NR,Mississippi State,51,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,UTSA,34,NR,Rice,24,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Missouri,8,NR,Tennessee,19,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Kentucky,58,NR,Charlotte,10,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",6,Oklahoma State,35,10,Baylor,45,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Vanderbilt,0,NR,Texas A&M,25,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",4,Notre Dame,19,NR,Boston College,16,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Southern Methodist,49,NR,Tulane,21,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",7,Oklahoma,30,18,TCU,29,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",11,Stanford,35,NR,California,22,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,UNLV,14,NR,San Diego State,52,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Washington State,27,NR,Colorado,3,0.0
12.0,213.0,2015.0,"Sat. Nov. 21, 2015",NR,Hawaii,23,NR,San Jose State,42,0.0
13.0,214.0,2015.0,"Tues. Nov. 24, 2015",NR,Ball State,10,NR,Bowling Green,48,0.0
13.0,214.0,2015.0,"Tues. Nov. 24, 2015",NR,Northern Illinois,21,NR,Ohio,26,0.0
13.0,214.0,2015.0,"Thurs. Nov. 26, 2015",NR,Texas,45,NR,Texas Tech,48,0.0
13.0,214.0,2015.0,"Thurs. Nov. 26, 2015",NR,UCF,3,NR,South Florida,44,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Houston,52,15,Navy,31,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Pittsburgh,24,NR,Miami ,29,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Akron,20,NR,Kent State,0,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",24,Toledo,30,NR,Western Michigan,35,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Western Kentucky,49,NR,Marshall,28,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Central Michigan,35,NR,Eastern Michigan,28,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Georgia State,31,NR,Troy,21,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Arkansas,28,NR,Missouri,3,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Nebraska,20,4,Iowa,28,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Washington,45,20,Washington State,10,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,San Jose State,23,NR,Boise State,40,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",17,Oregon,52,NR,Oregon State,42,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Buffalo,26,NR,Massachusetts,31,0.0
13.0,214.0,2015.0,"Fri. Nov. 27, 2015",NR,Tulane,34,NR,Tulsa,45,0.0
