Week,Unique Week,Season,Date,Home Ranking,Home Team,Home Score,Away Ranking,Away Team,Away Score,OT,Location
10,175,2013,"Sat. Nov. 2, 2013",NR,Toledo,55,NR,Eastern Michigan,16,0,
10,175,2013,"Sat. Nov. 2, 2013",10,Missouri,31,NR,Tennessee,3,0,
10,175,2013,"Sat. Nov. 2, 2013",15,Texas Tech,34,18,Oklahoma State,52,0,
10,175,2013,"Sat. Nov. 2, 2013",NR,Kentucky,48,NR,Alabama State,14,0,
10,175,2013,"Sat. Nov. 2, 2013",NR,South Alabama,16,NR,Arkansas State,17,0,
10,175,2013,"Sat. Nov. 2, 2013",17,UCLA,45,NR,Colorado,23,0,
10,175,2013,"Sat. Nov. 2, 2013",3,Florida State,41,NR,Miami ,14,0,
10,175,2013,"Sat. Nov. 2, 2013",NR,Colorado State,30,NR,Boise State,42,0,
10,175,2013,"Sat. Nov. 2, 2013",NR,San Diego State,35,NR,New Mexico,30,0,
10,175,2013,"Sat. Nov. 2, 2013",12,Texas A&M,57,NR,Texas-El Paso,7,0,
10,175,2013,"Sat. Nov. 2, 2013",16,Fresno State,41,NR,Nevada,23,0,
11,176,2013,"Tues. Nov. 5, 2013",NR,Miami ,3,NR,Bowling Green,45,0,
11,176,2013,"Tues. Nov. 5, 2013",NR,Buffalo,30,NR,Ohio,3,0,
11,176,2013,"Wed. Nov. 6, 2013",NR,Ball State,44,NR,Central Michigan,24,0,
11,176,2013,"Thurs. Nov. 7, 2013",NR,La.-Lafayette,41,NR,Troy,36,0,
11,176,2013,"Thurs. Nov. 7, 2013",5,Baylor,41,12,Oklahoma,12,0,
11,176,2013,"Thurs. Nov. 7, 2013",6,Stanford,26,2,Oregon,20,0,
11,176,2013,"Fri. Nov. 8, 2013",NR,Connecticut,10,20,Louisville,31,0,
11,176,2013,"Fri. Nov. 8, 2013",NR,New Mexico,45,NR,Air Force,37,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Army,17,NR,Western Kentucky,21,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Cincinnati,28,NR,Southern Methodist,25,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Florida,17,NR,Vanderbilt,34,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Kentucky,17,9,Missouri,48,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Marshall,56,NR,UAB,14,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Purdue,14,NR,Iowa,38,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Tennessee,23,7,Auburn,55,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Wake Forest,3,3,Florida State,59,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Iowa State,17,NR,TCU,21,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Minnesota,24,NR,Penn State,10,0,
11,176,2013,"Sat. Nov. 9, 2013",25,Texas Tech,26,NR,Kansas State,49,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Ole Miss,34,NR,Arkansas,24,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Georgia,45,NR,Appalachian State,6,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,North Carolina,45,NR,Virginia,14,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Eastern Michigan,35,NR,Western Michigan,32,1,
11,176,2013,"Sat. Nov. 9, 2013",NR,Texas-San Antonio,10,NR,Tulane,7,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,California,28,NR,Southern California,62,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Indiana,52,NR,Illinois,35,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Maryland,3,NR,Syracuse,20,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Michigan,13,NR,Nebraska,17,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Navy,42,NR,Hawaii,28,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,North Texas,41,NR,Texas-El Paso,7,0,
11,176,2013,"Sat. Nov. 9, 2013",11,Texas A&M,51,NR,Mississippi State,41,0,
11,176,2013,"Sat. Nov. 9, 2013",21,Wisconsin,27,NR,Brigham Young,17,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,New Mexico State,34,NR,Boston College,48,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Colorado State,38,NR,Nevada,17,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,East Carolina,58,NR,Tulsa,24,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Duke,38,NR,North Carolina State,20,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Middle Tennessee,48,NR,Florida International,0,0,
11,176,2013,"Sat. Nov. 9, 2013",15,Oklahoma State,42,NR,Kansas,6,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Utah,19,23,Arizona State,20,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Memphis,21,NR,Tennessee-Martin,6,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Idaho,38,NR,Old Dominion,59,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Miami ,24,NR,Virginia Tech,42,0,
11,176,2013,"Sat. Nov. 9, 2013",19,UCF,19,NR,Houston,14,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,West Virginia,40,NR,Texas,47,1,
11,176,2013,"Sat. Nov. 9, 2013",NR,Louisiana Tech,36,NR,Southern Mississippi,13,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Louisiana-Monroe,14,NR,Arkansas State,42,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Pittsburgh,28,24,Notre Dame,21,0,
11,176,2013,"Sat. Nov. 9, 2013",1,Alabama,38,10,LSU,17,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Washington,59,NR,Colorado,7,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,UNLV,24,NR,Utah State,28,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Arizona,26,16,UCLA,31,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,Wyoming,10,17,Fresno State,48,0,
11,176,2013,"Sat. Nov. 9, 2013",NR,San Jose State,30,NR,San Diego State,34,0,
12,177,2013,"Tues. Nov. 12, 2013",NR,Bowling Green,49,NR,Ohio,0,0,
12,177,2013,"Tues. Nov. 12, 2013",NR,Toledo,51,NR,Buffalo,41,0,
12,177,2013,"Wed. Nov. 13, 2013",NR,Kent State,24,NR,Miami ,6,0,
12,177,2013,"Wed. Nov. 13, 2013",20,Northern Illinois,48,NR,Ball State,27,0,
12,177,2013,"Thurs. Nov. 14, 2013",8,Clemson,55,NR,Georgia Tech,31,0,
12,177,2013,"Thurs. Nov. 14, 2013",NR,Tulsa,34,NR,Marshall,45,0,
12,177,2013,"Fri. Nov. 15, 2013",13,UCLA,41,NR,Washington,31,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Penn State,45,NR,Purdue,21,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Rutgers,17,NR,Cincinnati,52,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Temple,36,15,UCF,39,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Western Michigan,22,NR,Central Michigan,27,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Illinois,35,3,Ohio State,60,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Kansas,31,NR,West Virginia,19,0,
12,177,2013,"Sat. Nov. 16, 2013",22,Oklahoma,48,NR,Iowa State,10,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Ole Miss,51,NR,Troy,21,0,
12,177,2013,"Sat. Nov. 16, 2013",17,Wisconsin,51,NR,Indiana,3,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Vanderbilt,22,NR,Kentucky,6,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Boston College,38,NR,North Carolina State,21,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Pittsburgh,27,NR,North Carolina,34,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Virginia Tech,24,NR,Maryland,27,1,
12,177,2013,"Sat. Nov. 16, 2013",NR,Southern Mississippi,7,NR,Florida Atlantic,41,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Massachusetts,13,NR,Akron,14,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Old Dominion,42,NR,Campbell,14,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,East Carolina,63,NR,UAB,14,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Georgia State,21,NR,La.-Lafayette,35,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Arizona,17,NR,Washington State,24,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Southern Methodist,38,NR,Connecticut,21,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Brigham Young,59,NR,Idaho State,13,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Duke,48,NR,Miami ,30,0,
12,177,2013,"Sat. Nov. 16, 2013",2,Florida State,59,NR,Syracuse,3,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Navy,42,NR,South Alabama,14,0,
12,177,2013,"Sat. Nov. 16, 2013",7,Auburn,43,25,Georgia,38,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Kansas State,33,NR,TCU,31,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Nebraska,28,14,Michigan State,41,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Northwestern,19,NR,Michigan,27,1,
12,177,2013,"Sat. Nov. 16, 2013",23,Texas,13,12,Oklahoma State,38,0,
12,177,2013,"Sat. Nov. 16, 2013",6,Oregon,44,NR,Utah,21,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Colorado,41,NR,California,24,0,
12,177,2013,"Sat. Nov. 16, 2013",19,Louisville,20,NR,Houston,13,0,
12,177,2013,"Sat. Nov. 16, 2013",11,South Carolina,19,NR,Florida,14,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,South Florida,10,NR,Memphis,23,0,
12,177,2013,"Sat. Nov. 16, 2013",4,Baylor,63,NR,Texas Tech,34,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Rice,52,NR,Louisiana Tech,14,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,New Mexico,42,NR,Colorado State,66,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Arkansas State,38,NR,Texas State,21,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Mississippi State,7,1,Alabama,20,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Texas-El Paso,33,NR,Florida International,10,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Southern California,20,5,Stanford,17,0,
12,177,2013,"Sat. Nov. 16, 2013",21,Arizona State,30,NR,Oregon State,17,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Boise State,48,NR,Wyoming,7,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Nevada,38,NR,San Jose State,16,0,
12,177,2013,"Sat. Nov. 16, 2013",NR,Hawaii,21,NR,San Diego State,28,1,
13,178,2013,"Tues. Nov. 19, 2013",NR,Miami ,7,NR,Buffalo,44,0,
13,178,2013,"Tues. Nov. 19, 2013",NR,Ohio,13,NR,Kent State,44,0,
13,178,2013,"Wed. Nov. 20, 2013",NR,Toledo,17,20,Northern Illinois,35,0,
13,178,2013,"Thurs. Nov. 21, 2013",17,UCF,41,NR,Rutgers,17,0,
13,178,2013,"Thurs. Nov. 21, 2013",NR,UAB,34,NR,Rice,37,1,
13,178,2013,"Thurs. Nov. 21, 2013",NR,Air Force,21,NR,UNLV,41,0,
13,178,2013,"Fri. Nov. 22, 2013",NR,San Jose State,52,NR,Navy,58,1,
13,178,2013,"Sat. Nov. 23, 2013",7,Clemson,52,NR,The Citadel,6,0,
13,178,2013,"Sat. Nov. 23, 2013",21,Louisville,24,NR,Memphis,17,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Miami ,45,NR,Virginia,26,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,North Carolina,80,NR,Old Dominion,20,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Purdue,16,NR,Illinois,20,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Wake Forest,21,25,Duke,28,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Houston,17,NR,Cincinnati,24,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Kansas State,31,22,Oklahoma,41,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Northwestern,6,13,Michigan State,30,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Iowa,24,NR,Michigan,21,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Arkansas,17,NR,Mississippi State,24,1,
13,178,2013,"Sat. Nov. 23, 2013",NR,North Carolina State,28,NR,East Carolina,42,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Syracuse,16,NR,Pittsburgh,17,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Central Michigan,37,NR,Massachusetts,0,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Eastern Michigan,7,NR,Bowling Green,58,0,
13,178,2013,"Sat. Nov. 23, 2013",12,South Carolina,70,NR,Coastal Carolina,10,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Georgia Tech,66,NR,Alabama A&M,7,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Florida,20,NR,Georgia Southern,26,0,
13,178,2013,"Sat. Nov. 23, 2013",1,Alabama,49,NR,Chattanooga,0,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Wyoming,59,NR,Hawaii,56,1,
13,178,2013,"Sat. Nov. 23, 2013",NR,Florida Atlantic,55,NR,New Mexico State,10,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Arkansas State,35,NR,Georgia State,33,0,
13,178,2013,"Sat. Nov. 23, 2013",2,Florida State,80,NR,Idaho,14,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Maryland,26,NR,Boston College,29,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Notre Dame,23,NR,Brigham Young,13,0,
13,178,2013,"Sat. Nov. 23, 2013",4,Ohio State,42,NR,Indiana,14,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Penn State,20,NR,Nebraska,23,1,
13,178,2013,"Sat. Nov. 23, 2013",18,LSU,34,9,Texas A&M,10,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Minnesota,7,16,Wisconsin,20,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,North Texas,13,NR,Texas-San Antonio,21,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Southern Mississippi,21,NR,Middle Tennessee,42,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Tulane,45,NR,Texas-El Paso,3,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Arizona,42,5,Oregon,16,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Washington State,49,NR,Utah,37,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Utah State,13,NR,Colorado State,0,0,
13,178,2013,"Sat. Nov. 23, 2013",10,Stanford,63,NR,California,13,0,
13,178,2013,"Sat. Nov. 23, 2013",15,Fresno State,69,NR,New Mexico,28,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Florida International,10,NR,Marshall,48,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Georgia,59,NR,Kentucky,17,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,South Florida,6,NR,Southern Methodist,16,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Temple,21,NR,Connecticut,28,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Tennessee,10,NR,Vanderbilt,14,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Louisiana Tech,14,NR,Tulsa,24,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,South Alabama,36,NR,Louisiana-Monroe,14,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Texas State,7,NR,Western Kentucky,38,0,
13,178,2013,"Sat. Nov. 23, 2013",14,UCLA,33,19,Arizona State,38,0,
13,178,2013,"Sat. Nov. 23, 2013",24,Ole Miss,10,8,Missouri,24,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Iowa State,34,NR,Kansas,0,0,
13,178,2013,"Sat. Nov. 23, 2013",11,Oklahoma State,49,3,Baylor,17,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Colorado,29,23,Southern California,47,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,Oregon State,27,NR,Washington,69,0,
13,178,2013,"Sat. Nov. 23, 2013",NR,San Diego State,34,NR,Boise State,31,1,
14,179,2013,"Tues. Nov. 26, 2013",18,Northern Illinois,33,NR,Western Michigan,14,0,
14,179,2013,"Thurs. Nov. 28, 2013",NR,Texas,41,NR,Texas Tech,16,0,
14,179,2013,"Thurs. Nov. 28, 2013",NR,Mississippi State,17,NR,Ole Miss,10,1,
14,179,2013,"Fri. Nov. 29, 2013",NR,Akron,31,NR,Toledo,29,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Houston,34,NR,Southern Methodist,0,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Nebraska,17,NR,Iowa,38,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Marshall,59,NR,East Carolina,28,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Ball State,55,NR,Miami ,14,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Buffalo,7,NR,Bowling Green,24,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Central Michigan,42,NR,Eastern Michigan,10,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Ohio,51,NR,Massachusetts,23,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Troy,42,NR,Texas State,28,0,
14,179,2013,"Fri. Nov. 29, 2013",15,LSU,31,NR,Arkansas,27,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Florida Atlantic,21,NR,Florida International,6,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Pittsburgh,31,NR,Miami ,41,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,Washington,27,NR,Washington State,17,0,
14,179,2013,"Fri. Nov. 29, 2013",NR,San Jose State,62,16,Fresno State,52,0,
14,179,2013,"Fri. Nov. 29, 2013",12,Oregon,36,NR,Oregon State,35,0,
14,179,2013,"Fri. Nov. 29, 2013",17,UCF,23,NR,South Florida,20,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Connecticut,28,NR,Rutgers,17,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Florida,7,2,Florida State,37,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Michigan,41,3,Ohio State,42,0,
14,179,2013,"Sat. Nov. 30, 2013",11,Michigan State,14,NR,Minnesota,3,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,North Carolina,25,24,Duke,27,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Kansas,10,NR,Kansas State,31,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Memphis,21,NR,Temple,41,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Vanderbilt,23,NR,Wake Forest,21,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,North Carolina State,21,NR,Maryland,41,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,UAB,27,NR,Southern Mississippi,62,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Georgia State,17,NR,South Alabama,38,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Utah,24,NR,Colorado,17,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Colorado State,58,NR,Air Force,13,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Utah State,35,NR,Wyoming,7,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Tulsa,10,NR,North Texas,42,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Rice,17,NR,Tulane,13,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Nevada,23,NR,Brigham Young,28,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Georgia Tech,34,NR,Georgia,41,1,
14,179,2013,"Sat. Nov. 30, 2013",NR,Indiana,56,NR,Purdue,36,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Syracuse,34,NR,Boston College,31,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Virginia,6,NR,Virginia Tech,16,0,
14,179,2013,"Sat. Nov. 30, 2013",4,Auburn,34,1,Alabama,28,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Illinois,34,NR,Northwestern,37,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,TCU,38,9,Baylor,41,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Texas-San Antonio,30,NR,Louisiana Tech,10,0,
14,179,2013,"Sat. Nov. 30, 2013",14,Wisconsin,24,NR,Penn State,31,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,New Mexico State,24,NR,Idaho,16,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Middle Tennessee,48,NR,Texas-El Paso,17,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Western Kentucky,34,NR,Arkansas State,31,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,West Virginia,44,NR,Iowa State,52,1,
14,179,2013,"Sat. Nov. 30, 2013",NR,Kentucky,14,NR,Tennessee,27,0,
14,179,2013,"Sat. Nov. 30, 2013",10,South Carolina,31,6,Clemson,17,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,La.-Lafayette,28,NR,Louisiana-Monroe,31,0,
14,179,2013,"Sat. Nov. 30, 2013",8,Stanford,27,25,Notre Dame,20,0,
14,179,2013,"Sat. Nov. 30, 2013",5,Missouri,28,19,Texas A&M,21,0,
14,179,2013,"Sat. Nov. 30, 2013",23,Southern California,14,22,UCLA,35,0,
14,179,2013,"Sat. Nov. 30, 2013",13,Arizona State,58,NR,Arizona,21,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Boise State,45,NR,New Mexico,17,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,UNLV,45,NR,San Diego State,19,0,
14,179,2013,"Sat. Nov. 30, 2013",NR,Hawaii,49,NR,Army,42,0,
15,180,2013,"Thurs. Dec. 5, 2013",NR,Cincinnati,24,18,Louisville,31,1,
15,180,2013,"Fri. Dec. 6, 2013",24,Northern Illinois,27,NR,Bowling Green,47,0,
15,180,2013,"Sat. Dec. 7, 2013",13,Oklahoma State,24,11,Oklahoma,33,0,
15,180,2013,"Sat. Dec. 7, 2013",NR,Southern Methodist,13,15,UCF,17,0,
15,180,2013,"Sat. Dec. 7, 2013",NR,Rice,41,NR,Marshall,24,0,
15,180,2013,"Sat. Dec. 7, 2013",NR,Connecticut,45,NR,Memphis,10,0,
15,180,2013,"Sat. Dec. 7, 2013",6,Baylor,30,NR,Texas,10,0,
15,180,2013,"Sat. Dec. 7, 2013",2,Auburn,59,9,Missouri,42,0,
15,180,2013,"Sat. Dec. 7, 2013",NR,Rutgers,31,NR,South Florida,6,0,
15,180,2013,"Sat. Dec. 7, 2013",16,Arizona State,14,5,Stanford,44,0,
15,180,2013,"Sat. Dec. 7, 2013",NR,South Alabama,30,NR,La.-Lafayette,8,0,
15,180,2013,"Sat. Dec. 7, 2013",4,Michigan State,34,7,Ohio State,24,0,
15,180,2013,"Sat. Dec. 7, 2013",1,Florida State,45,22,Duke,7,0,
15,180,2013,"Sat. Dec. 7, 2013",21,Fresno State,24,NR,Utah State,17,0,
16,181,2013,"Sat. Dec. 14, 2013",NR,Army,7,NR,Navy,34,0,
17,182,2013,"Sat. Dec. 21, 2013",NR,Colorado State,48,NR,Washington State,45,0,
17,182,2013,"Sat. Dec. 21, 2013",19,Southern California,45,NR,Fresno State,20,0,
17,182,2013,"Sat. Dec. 21, 2013",NR,San Diego State,49,NR,Buffalo,24,0,
17,182,2013,"Sat. Dec. 21, 2013",NR,La.-Lafayette,24,NR,Tulane,21,0,
17,182,2013,"Mon. Dec. 23, 2013",NR,East Carolina,37,NR,Ohio,20,0,
17,182,2013,"Tues. Dec. 24, 2013",NR,Oregon State,38,NR,Boise State,23,0,
17,182,2013,"Thurs. Dec. 26, 2013",NR,Bowling Green,27,NR,Pittsburgh,30,0,
17,182,2013,"Thurs. Dec. 26, 2013",NR,Northern Illinois,14,NR,Utah State,21,0,
17,182,2013,"Fri. Dec. 27, 2013",NR,Maryland,20,NR,Marshall,31,0,
17,182,2013,"Fri. Dec. 27, 2013",NR,Minnesota,17,NR,Syracuse,21,0,
17,182,2013,"Fri. Dec. 27, 2013",25,Washington,31,NR,Brigham Young,16,0,
17,182,2013,"Sat. Dec. 28, 2013",20,Notre Dame,29,NR,Rutgers,16,0,
17,182,2013,"Sat. Dec. 28, 2013",NR,North Carolina,39,NR,Cincinnati,17,0,
17,182,2013,"Sat. Dec. 28, 2013",15,Louisville,36,NR,Miami ,9,0,
17,182,2013,"Sat. Dec. 28, 2013",NR,Kansas State,31,NR,Michigan,14,0,
17,182,2013,"Mon. Dec. 30, 2013",NR,Navy,24,NR,Middle Tennessee,6,0,
17,182,2013,"Mon. Dec. 30, 2013",NR,Georgia Tech,17,NR,Ole Miss,25,0,
17,182,2013,"Mon. Dec. 30, 2013",NR,Texas,7,9,Oregon,30,0,
17,182,2013,"Mon. Dec. 30, 2013",NR,Texas Tech,37,21,Arizona State,23,0,
17,182,2013,"Tues. Dec. 31, 2013",NR,Boston College,19,NR,Arizona,42,0,
17,182,2013,"Tues. Dec. 31, 2013",16,UCLA,42,NR,Virginia Tech,12,0,
17,182,2013,"Tues. Dec. 31, 2013",NR,Mississippi State,44,NR,Rice,7,0,
17,182,2013,"Tues. Dec. 31, 2013",18,Texas A&M,52,23,Duke,48,0,
17,182,2013,"Wed. Jan. 1, 2014",NR,Georgia,19,NR,Nebraska,24,0,
17,182,2013,"Wed. Jan. 1, 2014",NR,North Texas,36,NR,UNLV,14,0,
17,182,2013,"Wed. Jan. 1, 2014",14,LSU,21,NR,Iowa,14,0,
17,182,2013,"Wed. Jan. 1, 2014",4,South Carolina,34,22,Wisconsin,24,0,
17,182,2013,"Wed. Jan. 1, 2014",3,Michigan State,24,11,Stanford,20,0,
17,182,2013,"Wed. Jan. 1, 2014",13,Baylor,42,10,UCF,52,0,
17,182,2013,"Thurs. Jan. 2, 2014",7,Alabama,31,6,Oklahoma,45,0,
17,182,2013,"Fri. Jan. 3, 2014",5,Missouri,41,17,Oklahoma State,31,0,
17,182,2013,"Fri. Jan. 3, 2014",12,Ohio State,35,8,Clemson,40,0,
17,182,2013,"Sat. Jan. 4, 2014",NR,Houston,24,24,Vanderbilt,41,0,
17,182,2013,"Sun. Jan. 5, 2014",NR,Ball State,20,NR,Arkansas State,23,0,
17,182,2013,"Mon. Jan. 6, 2014",1,Florida State,34,2,Auburn,31,0,
17,183,2013,"Sat. Jan. 18, 2014",NR,West,13,NR,East,23,0,
17,183,2013,"Sat. Jan. 25, 2014",NR,South,20,NR,North,10,0,
1,184,2014,"Wed. Aug. 27, 2014",NR,Georgia State,38,NR,Abilene Christian,37,0,
1,184,2014,"Thurs. Aug. 28, 2014",9,South Carolina,28,21,Texas A&M,52,0,
1,184,2014,"Thurs. Aug. 28, 2014",NR,Akron,41,NR,Howard,0,0,
1,184,2014,"Thurs. Aug. 28, 2014",NR,Central Michigan,20,NR,Chattanooga,16,0,
1,184,2014,"Thurs. Aug. 28, 2014",NR,Minnesota,42,NR,Eastern Illinois,20,0,
1,184,2014,"Thurs. Aug. 28, 2014",NR,Northern Illinois,55,NR,Presbyterian,3,0,
1,184,2014,"Thurs. Aug. 28, 2014",NR,Louisiana-Monroe,17,NR,Wake Forest,10,0,
1,184,2014,"Thurs. Aug. 28, 2014",NR,Utah,56,NR,Idaho State,14,0,
